,0
0,0.0024244185
1,0.0031102179
2,0.0027830615
3,0.04866935
4,0.034566697
5,0.0067552463
6,0.0067552463
7,3.9860815e-06
8,0.00029440311
9,0.00014524779
10,0.00029440311
11,0.00014524779
12,0.00029440311
13,0.00014524779
14,0.00029440311
15,0.00014524779
16,0.009136706
17,0.011185867
18,0.0017377728
19,0.0009690318
20,2.9194197e-07
21,0.11202055
22,0.0031059717
23,4.20801e-06
24,0.023319004
25,0.0025209575
26,0.003476835
27,0.007300159
28,0.003476835
29,0.007300159
30,0.003476835
31,0.007300159
32,0.003476835
33,0.007300159
34,0.468789
35,0.046153784
36,2.1242999e-05
37,0.015638083
38,3.5170022e-05
39,0.0051412405
40,0.00066099945
41,0.022903748
42,0.004289463
43,0.00052549137
44,0.005094262
45,0.0065274653
46,1.634175e-05
47,0.0108615
48,0.01719207
49,0.01719207
50,0.00012479478
51,0.00012479478
52,7.7309836e-05
53,0.013215425
54,0.0006469886
55,0.00030690277
56,0.002932166
57,1.1697648e-05
58,6.0964567e-06
59,0.004274376
60,0.04154597
61,0.00062283274
62,0.0011324987
63,1.0111327e-06
