,0
0,0.0014512847
1,0.0012972591
2,0.0003410721
3,0.0043402044
4,0.00031788857
5,0.00030747044
6,0.00029010224
7,0.0010822733
8,0.0026494018
9,0.037138287
10,0.048426557
11,0.00052081613
12,0.00029579605
13,0.0006196791
14,0.00029579605
15,0.0006196791
16,0.00029579605
17,0.0006196791
18,0.00029579605
19,0.0006196791
20,0.003186387
21,0.0005916043
22,0.09372004
23,0.003439801
24,0.028093837
25,0.03820665
26,0.022709588
27,0.026212662
28,0.076854646
29,0.00555541
30,0.09152443
31,0.0005241453
32,0.0003536502
33,0.10175171
34,0.0029242078
35,0.06809393
36,0.082804285
37,0.05027644
38,0.0005825673
39,0.00032253214
40,0.0005825673
41,0.00032253214
42,0.0005825673
43,0.00032253214
44,0.0005825673
45,0.00032253214
46,0.0043864246
47,0.0018683908
48,0.059374336
49,0.023449484
50,0.0007130076
51,0.10793996
