,0
0,0.00022703591
1,0.00027286235
2,0.00019790219
3,0.00031764977
4,0.0734917
5,0.046904743
6,0.15071157
7,0.0038099138
8,0.0013893816
9,0.0005795415
10,0.0004312598
11,0.000247896
12,0.011166441
13,0.06636612
14,0.010679273
15,0.00018336801
16,0.0029978396
17,0.00033007032
18,0.00046276557
19,0.001358647
20,0.0004885216
21,0.001358647
22,0.0004885216
23,0.001358647
24,0.0004885216
25,0.001358647
26,0.0004885216
27,0.00026648078
28,0.00048207093
29,0.00026648078
30,0.00048207093
31,0.00026648078
32,0.00048207093
33,0.00026648078
34,0.00048207093
35,0.0002859783
36,0.00018361791
37,0.0004000808
38,0.00027317012
39,0.110079676
40,0.00030978787
41,0.00027460017
42,0.12482346
43,0.09180176
44,0.002160419
45,0.00032552436
46,0.0052227345
47,0.00063826976
48,0.0052227345
49,0.00063826976
50,0.0052227345
51,0.00063826976
52,0.0052227345
53,0.00063826976
54,0.00044144556
55,0.02083365
56,0.00044144556
57,0.02083365
58,0.00044144556
59,0.02083365
60,0.00044144556
61,0.02083365
62,0.017397892
63,0.00043837735
64,0.0011935439
65,0.00033134638
66,0.0048908014
67,0.00033134638
68,0.0048908014
69,0.00033134638
70,0.0048908014
71,0.00033134638
72,0.0048908014
73,0.13548605
74,0.001502711
75,0.0015963204
76,0.00020821473
77,0.00029142926
78,0.00020051714
79,0.00018371915
