,0
0,0.02157661
1,0.01425132
2,0.013381475
3,0.009345081
4,6.414555e-05
5,0.011364485
6,0.020449895
7,0.010202403
8,0.00590281
9,0.020868262
10,0.017931625
11,0.012625024
12,8.656343e-05
13,0.009262991
14,6.4586224e-05
15,0.010121945
16,0.00012689245
17,8.1171864e-05
18,0.012014392
19,0.017032728
20,0.009329973
21,6.521743e-05
22,0.013413553
23,9.7095726e-05
24,0.009522918
25,0.016174639
26,0.01483681
27,0.017021805
28,0.009240408
29,0.0061763097
30,0.00943562
31,6.957089e-05
32,0.00010377061
33,9.311807e-05
34,0.01105024
35,7.471234e-05
36,0.016863367
37,7.3324554e-05
38,0.009680191
39,8.261988e-05
40,0.009495068
41,8.65491e-05
42,9.20768e-05
43,6.387436e-05
44,0.009521036
45,9.877104e-05
46,0.017032728
47,0.000105590734
48,0.018726196
49,6.471264e-05
50,0.013030818
51,7.342599e-05
52,0.013849395
53,0.018726196
54,0.01286876
55,0.019320646
56,0.011691314
57,0.016250914
58,0.009328029
59,0.016883973
60,0.00010289936
61,0.013925413
62,6.767587e-05
63,6.556981e-05
64,5.473012e-05
65,8.4873594e-05
66,7.104549e-05
67,0.00014496513
68,0.012156956
69,0.013778177
70,8.163105e-05
71,0.015374989
72,0.01076311
73,0.013189115
74,0.015496808
75,0.016863367
76,9.3486895e-05
77,7.0968155e-05
78,5.3819906e-05
79,0.009656734
80,0.00011914016
81,0.00010649265
82,0.0072707823
83,5.4990036e-05
84,6.251372e-05
85,7.895457e-05
86,0.02473529
87,0.013776594
88,0.006496094
89,0.00015649936
90,7.04912e-05
91,0.013458056
92,0.014056944
93,0.009526658
94,0.00011307292
95,0.015033764
96,0.010126822
97,7.35006e-05
98,0.01101161
99,9.935417e-05
100,0.00995724
101,6.153605e-05
102,0.01869513
103,0.00010764834
104,0.017697621
105,0.016881818
106,0.017302196
107,0.009847806
108,9.2188784e-05
109,7.82173e-05
110,0.008038944
111,5.305131e-05
112,0.016047643
113,0.013163992
114,0.0070851697
115,8.722563e-05
116,6.625932e-05
117,0.00010190267
118,0.0049392544
119,0.0066202013
120,0.00011378803
121,0.015200929
122,0.012667699
123,0.000113621194
124,0.014937646
125,0.01087234
126,0.013098135
127,7.706618e-05
128,6.3732434e-05
129,0.013229593
130,7.500075e-05
131,0.010837248
132,0.013539787
133,0.0001227888
134,0.016498586
135,0.017882753
136,6.753342e-05
137,9.1558686e-05
138,9.006655e-05
139,0.00011359498
140,0.019130569
141,8.7865534e-05
142,0.013658577
143,0.00011835548
144,0.00011809701
145,0.016554072
146,6.13309e-05
147,0.00011582606
148,0.010965657
149,0.019651944
150,9.2403774e-05
151,9.753745e-05
152,0.022793315
153,0.025611015
154,0.01808521
155,0.010859938
156,0.00015408437
157,0.00014499128
158,0.014930796
159,8.039353e-05
160,0.0130516095
161,9.813019e-05
162,0.015900971
163,8.5924075e-05
164,0.010527319
165,0.014767041
166,0.00016247184
167,0.000109276145
168,9.52869e-05
169,6.922796e-05
170,0.015724214
171,0.010813266
172,0.019581007
173,0.00012932955
174,0.006841247
175,0.012977722
176,0.012140987
177,8.8254405e-05
178,0.014256675
179,0.019817447
180,9.519162e-05
181,6.239486e-05
182,9.216122e-05
183,0.019664554
184,9.4389514e-05
185,0.015092552
186,0.007672691
187,0.012797569
188,9.2211994e-05
189,0.000102648
190,0.011928455
191,0.014235988
192,0.00012264334
193,0.0001223777
194,0.022347573
195,0.019130569
196,0.015716562
197,0.02023984
198,7.4920616e-05
199,0.010859938
200,9.5280135e-05
201,0.01440328
202,0.0066487915
203,0.000120374236
204,0.013356147
205,0.014669104
206,8.565837e-05
207,0.000101301965
208,9.5947005e-05
209,0.015956854
210,0.019096907
211,0.010975887
212,0.014850359
213,7.549074e-05
214,9.216122e-05
215,0.000116186544
216,0.018373068
217,0.0001342996
218,0.0066487915
219,0.00015737851
220,0.012036113
221,0.000118044576
222,7.7640216e-05
223,0.011682225
224,0.00012678056
225,0.018834878
226,0.0071582287
227,9.94806e-05
228,0.009021075
229,9.5221454e-05
230,0.0001181033
231,0.008954496
232,0.0111144455
233,0.000111559755
234,0.0001003254
235,0.00015488111
236,0.011723346
237,0.010735636
238,0.015900673
239,0.019566769
240,0.015687099
241,0.016391901
242,0.019740453
243,9.419677e-05
244,0.021240313
245,0.017489322
246,6.504329e-05
247,6.922796e-05
248,6.1195155e-05
249,0.009021075
250,9.816333e-05
251,6.490682e-05
252,9.684858e-05
253,0.010916629
254,0.01638104
255,0.015092552
256,0.0106334975
257,0.018675545
258,0.018865263
259,0.010542133
260,8.785228e-05
261,8.384261e-05
262,0.01133918
263,0.011352856
264,0.010657922
265,0.014599346
266,8.903597e-05
267,0.010357645
268,0.010061144
269,0.0123936115
270,0.01492222
271,8.315759e-05
272,0.015285514
273,9.144116e-05
274,0.015184765
275,8.1014776e-05
276,0.010272056
277,0.022797028
278,0.014827988
279,0.010512649
280,0.0087144375
281,0.009025843
282,0.018920587
283,5.4734617e-05
284,8.456901e-05
285,0.013783655
286,0.0059156655
287,0.0112614995
288,0.00010977116
289,0.010518856
290,0.0126429945
291,0.010301687
292,6.0430244e-05
293,6.810778e-05
294,0.010276966
295,0.013348249
296,8.548762e-05
297,0.013582188
298,6.936595e-05
299,0.01589113
300,0.015431059
301,0.009703892
302,0.010318367
303,4.252567e-05
304,9.532078e-05
305,0.02703438
306,0.00011034629
307,0.015079033
308,0.0001499329
309,0.020773469
310,7.0796304e-05
311,8.384261e-05
312,0.010484227
313,0.015976511
314,0.00010448123
315,0.01040016
316,9.607347e-05
317,5.82073e-05
318,0.01755005
319,9.487747e-05
320,0.008079068
321,0.012641786
322,0.015184765
323,9.0534784e-05
324,0.00012794584
325,0.00013945892
326,0.016885364
327,0.014153032
328,0.014192424
329,0.012795029
330,0.019282285
331,0.011833533
332,7.8446355e-05
333,8.4255895e-05
334,8.988919e-05
335,7.664226e-05
336,0.015265535
337,8.228539e-05
338,0.017883347
339,0.00017907604
340,0.00015667298
341,0.0001313195
342,0.017783683
343,9.439403e-05
344,8.552219e-05
345,0.012206006
346,0.01068838
347,9.2266644e-05
348,0.00014247422
349,9.013294e-05
350,0.023145363
351,0.0101580415
352,8.9085195e-05
353,8.586102e-05
354,0.00012526788
355,0.012062888
356,7.263652e-05
357,0.0117433
358,0.008624595
359,0.014519389
360,5.424687e-05
361,0.014068407
362,0.000109653236
363,0.013123512
364,0.000109653236
365,0.012062888
366,0.010286868
367,0.013947172
368,4.4274475e-05
369,8.8662935e-05
370,0.00011684109
371,0.011395869
372,5.2200525e-05
373,0.015800811
374,0.012578723
375,9.4209005e-05
376,0.018806525
377,9.347456e-05
378,0.020094575
