,0
0,0.002364598
1,0.00029897867
2,0.0008142652
3,0.027351739
4,0.0016905842
5,0.0004177181
6,0.021025456
7,0.002197618
8,0.002197618
9,0.000279027
10,0.021099748
11,0.0008544849
12,0.025281578
13,0.0018762185
14,0.0062574404
15,0.00028388808
16,0.0012336941
17,0.0075602597
18,0.0048490306
19,0.012652208
20,0.00034930272
21,0.0005555379
22,0.008251543
23,0.020019092
24,0.008251543
25,0.020019092
26,0.008251543
27,0.020019092
28,0.008251543
29,0.020019092
30,0.009497957
31,0.0003908981
32,0.016526977
33,0.0008064759
34,0.016526977
35,0.0008064759
36,0.016526977
37,0.0008064759
38,0.016526977
39,0.0008064759
40,0.027799083
41,0.0018492562
42,0.011246787
43,0.01806939
44,0.009153964
45,0.027955988
46,0.0056763357
47,0.01575863
48,0.0030563578
49,0.02787346
50,0.02787346
51,0.019165514
52,0.0012835505
53,0.0005045434
54,0.019596953
55,0.00092214916
56,0.0007745505
57,0.008130138
58,0.027868617
59,0.0018435585
60,0.00041148913
61,0.021523517
62,0.020416103
63,0.005660102
64,0.0006084252
65,0.00037110143
66,0.0014505282
67,0.0004560679
68,0.00073178165
69,0.0004560679
70,0.00073178165
71,0.0004560679
72,0.00073178165
73,0.0004560679
74,0.00073178165
75,0.01100034
76,0.0036281839
77,0.01100034
78,0.0036281839
79,0.01100034
80,0.0036281839
81,0.01100034
82,0.0036281839
83,0.00048159895
84,0.010695214
85,0.016034903
86,0.0005425095
87,0.00034649804
88,0.0005425095
89,0.00034649804
90,0.0005425095
91,0.00034649804
92,0.0005425095
93,0.00034649804
94,0.00074022415
95,0.0019730336
96,0.0016612833
97,0.00033552432
98,0.00047614996
99,0.0023153324
100,0.00039178182
101,0.0032898088
102,0.0011101558
103,0.0032898088
104,0.0011101558
105,0.0032898088
106,0.0011101558
107,0.0032898088
108,0.0011101558
109,0.012151837
110,0.0025786152
111,0.008451113
112,0.000311334
113,0.016547227
114,0.011707282
115,0.007941903
116,0.00052474224
117,0.0014068355
118,0.010726801
119,0.0035778654
120,0.0052300286
121,0.0006028536
122,0.0052300286
123,0.0006028536
124,0.0052300286
125,0.0006028536
126,0.0052300286
127,0.0006028536
128,0.015621894
129,0.008221792
130,0.0010296217
131,0.008221792
132,0.0010296217
133,0.008221792
134,0.0010296217
135,0.008221792
136,0.0010296217
137,0.000699057
138,0.0009672755
139,0.000699057
140,0.0009672755
141,0.000699057
142,0.0009672755
143,0.000699057
144,0.0009672755
145,0.00833181
146,0.024899507
147,0.024968894
148,0.010119559
149,0.0027575865
150,0.0053402176
151,0.00028688434
152,0.00026349735
153,0.0016190934
154,0.0011226239
155,0.0015742132
