,0
0,0.07646316
1,8.2414685e-05
2,0.00042795375
3,0.0031168296
4,0.0002377156
5,0.00027642673
6,0.00019936357
7,0.00025619255
8,5.1604464e-05
9,9.924128e-05
10,7.0183174e-05
11,3.7015143e-05
12,0.0002211959
13,0.00019027024
14,4.3982647e-05
15,0.00062314724
16,0.000111179106
17,0.0008607186
18,0.0005901004
19,0.0015399982
20,8.9502064e-05
21,5.2188167e-05
22,5.42816e-05
23,0.00024281617
24,0.00011485538
25,4.2485368e-05
26,7.285514e-05
27,5.7574074e-05
28,7.363453e-05
29,6.5258915e-05
30,5.1262192e-05
31,3.4090484e-05
32,3.5666235e-05
33,0.0033972901
34,6.9430636e-05
35,0.010515757
36,0.000109962035
37,5.401741e-05
38,0.0058937934
39,4.0986604e-05
40,0.0012997523
41,0.0006139633
42,3.7058304e-05
43,0.025678452
44,5.5128556e-05
45,0.052653525
46,0.00038796902
47,6.8433365e-05
48,6.861644e-05
49,4.1883053e-05
50,0.100077905
51,6.642433e-05
52,0.00029604492
53,0.000116367904
54,0.00090319477
55,4.4728353e-05
56,4.0061404e-05
57,0.0021595664
58,0.010937942
59,0.00059735996
60,3.899271e-05
61,4.6671998e-05
62,0.0010635107
63,0.018325983
64,4.7077676e-05
65,5.886118e-05
66,3.75088e-05
67,5.1732975e-05
68,4.391827e-05
69,0.0047716955
70,0.1472834
71,5.0091756e-05
72,4.4327993e-05
73,5.3012234e-05
74,0.00261498
75,5.6406534e-05
76,0.003485759
77,4.4144646e-05
78,6.0594204e-05
79,5.0750175e-05
80,0.00014650206
81,0.00024195225
82,0.00018327906
83,9.1415466e-05
84,0.019480385
85,0.03012343
86,0.1635962
87,0.00086915854
88,0.023201087
89,6.989732e-05
90,0.00035433672
91,0.00018930572
92,0.0045227683
93,0.00074028666
94,0.0009464356
95,0.017698532
96,0.00015316444
97,0.017352024
98,4.829462e-05
99,0.0031547924
100,7.8844634e-05
101,0.00030656546
102,8.959873e-05
103,7.5294694e-05
104,0.008853451
105,7.7721445e-05
106,0.013347258
107,0.019787915
108,0.012805195
109,0.032557964
110,0.06386186
111,0.009674224
112,6.8245725e-05
113,0.00020465677
114,3.6639525e-05
115,5.0526007e-05
116,6.0883547e-05
117,4.0346666e-05
118,0.00026486412
119,7.726561e-05
120,0.0019250981
121,0.0002987284
122,0.009126525
123,0.002745311
124,0.019675579
125,0.00019065652
126,0.0024405045
127,0.037174854
128,0.00020744496
129,7.536488e-05
130,0.0020600853
131,8.064759e-05
132,8.129062e-05
133,7.3984476e-05
134,0.0011604407
135,0.00015933768
136,7.1730916e-05
137,0.00077777536
138,0.00013806048
139,0.0001733459
140,6.9966314e-05
141,5.7923844e-05
142,6.7622066e-05
143,7.5678036e-05
144,9.901421e-05
145,0.00010658928
146,0.0041662315
147,0.00014447601
148,7.960011e-05
149,0.00976443
150,0.0006984112
151,0.0010379402
152,5.365373e-05
153,0.012141823
154,0.091565676
155,0.12707353
156,0.000120330034
157,0.00010170548
158,5.63291e-05
159,0.008924127
160,0.0024940243
161,0.09830705
162,0.00011817406
163,7.3371775e-05
164,0.00020319731
165,9.166959e-05
166,0.000100601224
167,0.0015179826
168,6.251329e-05
169,0.0017282596
170,0.00017055283
171,5.6998688e-05
172,5.619887e-05
173,0.001162317
174,6.8734065e-05
175,0.00084996107
176,0.0017504361
177,7.0772425e-05
178,0.023698363
179,0.00012253845
180,0.00030534787
181,9.892403e-05
182,7.5740776e-05
183,0.00013723268
184,7.586258e-05
185,0.00029093586
186,0.0009352912
187,0.004457682
188,0.00023201223
189,0.0023841145
190,0.006863052
191,0.00022453592
192,0.004759685
193,0.0007887389
194,0.0012952648
195,0.002963685
196,0.00013316171
197,0.0002112983
198,7.0261725e-05
199,7.8901685e-05
200,8.058981e-05
201,0.00011620133
202,8.274758e-05
203,0.00012816985
204,0.0001524429
205,0.00035938685
206,7.933849e-05
207,7.211676e-05
208,0.0020717785
209,5.5827884e-05
210,8.599772e-05
211,0.05759047
212,0.0004354781
213,0.00010059044
214,0.0014110534
215,0.0028111367
216,0.00011348972
217,7.175678e-05
218,6.0467817e-05
219,4.7696412e-05
220,6.601819e-05
221,9.354066e-05
222,8.670173e-05
223,0.02784959
224,0.012672804
225,0.00019655033
226,7.126467e-05
227,0.000104918545
228,6.152657e-05
229,9.4142786e-05
230,0.00028791843
231,0.00081189984
232,0.00010628298
233,6.663345e-05
234,7.5069554e-05
235,6.6356704e-05
236,0.00017383917
237,5.6796132e-05
238,0.02085386
239,0.23320784
240,0.02218568
241,0.0071675656
242,0.0026702613
243,0.0001821692
244,0.09872729
245,0.00035017423
246,0.004182133
247,0.018025286
248,0.046995837
249,0.00026727785
250,0.00029249946
251,0.013583025
252,0.0018904601
