,0
0,3.7855535
1,4.8752804
2,4.6031566
3,4.526255
4,4.631648
5,-0.82878685
6,4.6864457
7,4.731559
8,6.397047
9,2.6513493
10,4.1310296
11,5.3140388
12,4.5350485
13,5.2577076
14,4.2729607
15,5.748161
16,5.1637325
17,5.0881286
18,4.581134
19,4.499728
20,5.8210826
21,4.407884
22,5.5565014
23,4.1045103
24,4.9567065
25,4.629329
26,6.0157666
27,4.0251455
28,5.726514
29,4.952882
30,4.896998
31,5.039287
32,4.979141
33,4.9553347
34,3.6165094
35,3.7018836
36,6.2745795
37,4.872425
38,-0.82878685
39,-0.82878685
40,-0.82878685
41,-0.82878685
42,-0.82878685
